u,v,length,from,to,geometry
611262198,6082492975,89.15906328,6082492975,611262198,"LINESTRING (100.3635165 -0.9557635, 100.3634132 -0.9555758, 100.3631101 -0.9550724)"
611262198,1541512590,117.4191017,1541512590,611262198,"LINESTRING (100.3621999 -0.9556071, 100.3624347 -0.9554651, 100.3624812 -0.9554404, 100.3626743 -0.9553398, 100.3627868 -0.9552708, 100.3630601 -0.9551031, 100.3631101 -0.9550724)"
611262199,1359203721,23.74868712,611262199,1359203721,"LINESTRING (100.3602191 -0.9546653, 100.3601681 -0.9548727)"
611262199,6082377905,25.52841543,6082377905,611262199,"LINESTRING (100.3599939 -0.9547101, 100.3602191 -0.9546653)"
611262199,1543297650,163.4349734,1543297650,611262199,"LINESTRING (100.3616735 -0.9546107, 100.3610269 -0.9545373, 100.3609187 -0.9545384, 100.3608418 -0.9545503, 100.3602191 -0.9546653)"
611262199,6082377918,180.6965282,6082377918,611262199,"LINESTRING (100.3604923 -0.9530707, 100.3605073 -0.9531927, 100.3605041 -0.953289, 100.360483 -0.9534329, 100.3602191 -0.9546653)"
611262204,6082377918,283.915075,611262204,6082377918,"LINESTRING (100.3611891 -0.9514129, 100.3602883 -0.9514512, 100.3602832 -0.9514832, 100.3602693 -0.9515125, 100.3602478 -0.9515368, 100.3602706 -0.9516658, 100.3603261 -0.9520128, 100.3603546 -0.9521517, 100.3603914 -0.9523313, 100.360477 -0.9528442, 100.3604923 -0.9530707)"
611262204,11070773464,67.98181326,11070773464,611262204,"LINESTRING (100.3613218 -0.9520074, 100.3613038 -0.9519793, 100.3612687 -0.9518311, 100.3611891 -0.9514129)"
701738800,7722897314,194.4300441,7722897314,701738800,"LINESTRING (100.3467557 -0.9055906, 100.3464751 -0.9055699, 100.3462015 -0.9055606, 100.3456182 -0.9055525, 100.345008 -0.905542)"
701738800,1455792950,48.96610506,1455792950,701738800,"LINESTRING (100.3450014 -0.9059823, 100.3450077 -0.9056611, 100.345008 -0.905542)"
701738800,1455792844,257.2295886,1455792844,701738800,"LINESTRING (100.3467574 -0.9055606, 100.3465369 -0.9054354, 100.3458773 -0.9051583, 100.3456992 -0.9050846, 100.3455497 -0.9050463, 100.3453854 -0.9050195, 100.3451286 -0.9050189, 100.3450716 -0.9050483, 100.3450361 -0.9050905, 100.3450267 -0.905106, 100.3450206 -0.905139, 100.345008 -0.905542)"
701738848,1444117511,73.03494203,1444117511,701738848,"LINESTRING (100.3703189 -0.9113599, 100.3703786 -0.912014)"
701738848,7588934600,109.218807,7588934600,701738848,"LINESTRING (100.3704836 -0.9129906, 100.3703786 -0.912014)"
701738848,1623607111,45.84135512,1623607111,701738848,"LINESTRING (100.3707836 -0.9119467, 100.3706096 -0.9119917, 100.3705291 -0.9120044, 100.3704648 -0.9120131, 100.3703786 -0.912014)"
701738848,7588934650,40.08873687,7588934650,701738848,"LINESTRING (100.3700189 -0.911989, 100.3701147 -0.9119964, 100.3701939 -0.9120017, 100.3703786 -0.912014)"
701738876,6080299210,87.28475569,6080299210,701738876,"LINESTRING (100.3501061 -0.9045157, 100.3507211 -0.9040278)"
701738906,1438846040,60.50148134,1438846040,701738906,"LINESTRING (100.351491 -0.9034442, 100.3512397 -0.9036563, 100.3511001 -0.9038202)"
701738945,1736576548,30.34001746,1736576548,701738945,"LINESTRING (100.352754 -0.9032089, 100.3525219 -0.9030654)"
701738974,6076157324,100.3639173,6076157324,701738974,"LINESTRING (100.3560552 -0.9015778, 100.3554404 -0.9009169)"
701738974,1676682976,37.82028754,1676682976,701738974,"LINESTRING (100.3557167 -0.9007185, 100.3554404 -0.9009169)"
701738974,1736579123,127.1482319,1736579123,701738974,"LINESTRING (100.3546324 -0.9016991, 100.3547162 -0.9015552, 100.354794 -0.9014398, 100.3548878 -0.9013151, 100.3549951 -0.9012226, 100.3551829 -0.9010925, 100.3554404 -0.9009169)"
701738981,5395115557,19.6247271,5395115557,701738981,"LINESTRING (100.3639196 -0.9120175, 100.3639095 -0.9118413)"
701738981,701739010,55.53305248,701739010,701738981,"LINESTRING (100.3643728 -0.9116564, 100.3642783 -0.9117007, 100.3641455 -0.9117604, 100.3640355 -0.9117999, 100.3639095 -0.9118413)"
701738981,6080211909,144.6376929,6080211909,701738981,"LINESTRING (100.3638477 -0.9105421, 100.3638639 -0.9109737, 100.3639072 -0.9117369, 100.3639095 -0.9118413)"
701739010,6080218325,44.63588971,6080218325,701739010,"LINESTRING (100.3647438 -0.911503, 100.3643728 -0.9116564)"
701739010,1438377597,87.40062146,1438377597,701739010,"LINESTRING (100.3643078 -0.9108743, 100.3643057 -0.9110142, 100.3643171 -0.9111352, 100.3643249 -0.9112247, 100.3643346 -0.9113655, 100.3643413 -0.9114484, 100.3643453 -0.9114861, 100.3643728 -0.9116564)"
701739036,1438377603,104.0576172,1438377603,701739036,"LINESTRING (100.366601 -0.9098067, 100.3666445 -0.9107415)"
701739036,1438377653,58.49830488,1438377653,701739036,"LINESTRING (100.3671234 -0.9105236, 100.3666445 -0.9107415)"
701739036,1438377643,44.00377683,1438377643,701739036,"LINESTRING (100.3662778 -0.9108904, 100.3666445 -0.9107415)"
701739067,701739081,46.96336519,701739081,701739067,"LINESTRING (100.3627597 -0.9052572, 100.3623818 -0.9054459)"
701739067,1792188674,52.38709449,1792188674,701739067,"LINESTRING (100.3621709 -0.9050246, 100.3623818 -0.9054459)"
701739067,701768211,55.49465682,701768211,701739067,"LINESTRING (100.3619378 -0.9056736, 100.361983 -0.9056544, 100.3623818 -0.9054459)"
701739081,6092433980,22.80296587,6092433980,701739081,"LINESTRING (100.3629432 -0.9051656, 100.3627597 -0.9052572)"
701739081,1437933364,51.1018851,1437933364,701739081,"LINESTRING (100.3629695 -0.9056661, 100.3627597 -0.9052572)"
701739098,6092433980,31.8051841,6092433980,701739098,"LINESTRING (100.3629432 -0.9051656, 100.3629498 -0.9052015, 100.3629526 -0.9052481, 100.362952 -0.9053035, 100.3629558 -0.90535, 100.3629679 -0.9054194, 100.3629741 -0.9054491)"
701739110,6085999589,9.206919469,6085999589,701739110,"LINESTRING (100.3613587 -0.90347, 100.361394 -0.9035449)"
701739110,6085999590,45.81308496,6085999590,701739110,"LINESTRING (100.3610368 -0.9037503, 100.361394 -0.9035449)"
701739110,1792188571,137.6522427,1792188571,701739110,"LINESTRING (100.3619742 -0.9046374, 100.3617928 -0.9042463, 100.361394 -0.9035449)"
701739113,6085999589,66.42913936,6085999589,701739113,"LINESTRING (100.3613587 -0.90347, 100.3610683 -0.9029479)"
701739113,701739119,13.21988734,701739119,701739113,"LINESTRING (100.3611703 -0.9028868, 100.3610683 -0.9029479)"
701739113,1746792217,115.9296621,1746792217,701739113,"LINESTRING (100.3601823 -0.9034976, 100.3610683 -0.9029479)"
701739119,1775164440,62.60098469,1775164440,701739119,"LINESTRING (100.3608885 -0.9023994, 100.3611703 -0.9028868)"
701739119,6085999587,66.10770313,6085999587,701739119,"LINESTRING (100.3616939 -0.9026051, 100.361545 -0.9026836, 100.3614109 -0.9027566, 100.3611703 -0.9028868)"
701739127,1775164422,137.273942,1775164422,701739127,"LINESTRING (100.3613076 -0.9006816, 100.3602513 -0.9013208)"
701739127,1775164436,138.0360516,1775164436,701739127,"LINESTRING (100.3591742 -0.9019382, 100.3602513 -0.9013208)"
701739127,701739162,47.66760453,701739162,701739127,"LINESTRING (100.3600271 -0.9009554, 100.3602513 -0.9013208)"
701739127,1775164434,45.67309397,1775164434,701739127,"LINESTRING (100.360461 -0.901674, 100.3602513 -0.9013208)"
701739160,701739161,45.30101527,701739161,701739160,"LINESTRING (100.357733 -0.8992742, 100.357385 -0.8994861)"
701739160,1676682792,47.90749896,1676682792,701739160,"LINESTRING (100.3570202 -0.8997154, 100.357385 -0.8994861)"
701739160,1757760448,99.87658166,1757760448,701739160,"LINESTRING (100.3578244 -0.9002695, 100.3575359 -0.8997489, 100.357385 -0.8994861)"
701739161,6093326355,9.412840776,6093326355,701739161,"LINESTRING (100.3577732 -0.8993487, 100.357733 -0.8992742)"
701739161,701739204,126.4648909,701739204,701739161,"LINESTRING (100.3587489 -0.8987633, 100.3583166 -0.8989662, 100.357733 -0.8992742)"
701739162,701739166,46.68313193,701739166,701739162,"LINESTRING (100.3598055 -0.9005988, 100.3600271 -0.9009554)"
701739162,1757760455,139.3895309,1757760455,701739162,"LINESTRING (100.3611126 -0.9003282, 100.3605695 -0.9006438, 100.3600271 -0.9009554)"
701739162,1757760621,128.3718414,1757760621,701739162,"LINESTRING (100.3590545 -0.9015766, 100.359573 -0.901266, 100.3600271 -0.9009554)"
701739166,701739173,49.15031611,701739173,701739166,"LINESTRING (100.3595952 -0.90021, 100.3598055 -0.9005988)"
701739166,1757760371,140.3370112,1757760371,701739166,"LINESTRING (100.3608865 -0.8999476, 100.3608262 -0.899987, 100.3603419 -0.9002795, 100.3600645 -0.9004368, 100.3598055 -0.9005988)"
701739166,1757760619,125.8203287,1757760619,701739166,"LINESTRING (100.3588297 -0.9011711, 100.3593162 -0.9008686, 100.3598055 -0.9005988)"
701739173,1757760297,140.2685028,1757760297,701739173,"LINESTRING (100.3606818 -0.899569, 100.3595952 -0.90021)"
701739173,701739179,46.83747883,701739179,701739173,"LINESTRING (100.3593815 -0.899847, 100.3595952 -0.90021)"
701739173,1757760578,128.067215,1757760578,701739173,"LINESTRING (100.358608 -0.9008025, 100.3590158 -0.9005387, 100.3592652 -0.9003953, 100.3595952 -0.90021)"
701739179,1757760285,140.6177148,1757760285,701739179,"LINESTRING (100.3604649 -0.8991945, 100.3593815 -0.899847)"
701739179,701739188,45.39787295,701739188,701739179,"LINESTRING (100.3591683 -0.8994988, 100.3593815 -0.899847)"
701739179,1757760478,127.6201825,1757760478,701739179,"LINESTRING (100.3583978 -0.9004384, 100.3588991 -0.9001418, 100.3593815 -0.899847)"
701739188,1757760284,144.1883101,1757760284,701739188,"LINESTRING (100.3602974 -0.8988609, 100.3591683 -0.8994988)"
701739188,701739189,49.41282475,701739189,701739188,"LINESTRING (100.3589436 -0.8991154, 100.3591683 -0.8994988)"
701739188,1757760400,126.7410495,1757760400,701739188,"LINESTRING (100.3581833 -0.9000712, 100.3586966 -0.8997503, 100.3591683 -0.8994988)"
701739189,6869327629,38.11864255,6869327629,701739189,"LINESTRING (100.3587797 -0.8988143, 100.3589436 -0.8991154)"
701739189,1758050031,55.29251341,1758050031,701739189,"LINESTRING (100.3593875 -0.8988912, 100.3589436 -0.8991154)"
701739189,1757760314,125.1223913,1757760314,701739189,"LINESTRING (100.357979 -0.899695, 100.3587896 -0.8992056, 100.3589436 -0.8991154)"
701739200,6076222321,24.58191204,6076222321,701739200,"LINESTRING (100.3600902 -0.8984272, 100.3599787 -0.8982363)"
701739200,6771559002,415.738008,6771559002,701739200,"LINESTRING (100.3631182 -0.8964006, 100.3629747 -0.8963537, 100.3629211 -0.8963496, 100.36285 -0.896355, 100.3627963 -0.8963765, 100.3624302 -0.8965964, 100.3621741 -0.8967586, 100.3619783 -0.8969142, 100.3617878 -0.8970737, 100.3616524 -0.8972038, 100.3614767 -0.8973433, 100.3612192 -0.8975377, 100.3609443 -0.8976906, 100.3603435 -0.8979293, 100.3602402 -0.8979842, 100.3601597 -0.89805, 100.3599787 -0.8982363)"
701739200,701739204,150.8691992,701739204,701739200,"LINESTRING (100.3587489 -0.8987633, 100.3590788 -0.8986587, 100.3593001 -0.8986145, 100.3595133 -0.8985434, 100.3596984 -0.8984469, 100.3598392 -0.8983584, 100.3599787 -0.8982363)"
701739204,6869327629,6.62465798,6869327629,701739204,"LINESTRING (100.3587797 -0.8988143, 100.3587489 -0.8987633)"
701739259,1445811127,147.2499106,1445811127,701739259,"LINESTRING (100.3635063 -0.8973779, 100.3635095 -0.8966939, 100.3635111 -0.896113, 100.363511 -0.8960892, 100.3635125 -0.8960721, 100.3635184 -0.8960547)"
701739273,1445811112,123.0905567,1445811112,701739273,"LINESTRING (100.3639286 -0.8971029, 100.3640141 -0.896351, 100.3640536 -0.896003)"
701739305,6113705812,9.152555408,6113705812,701739305,"LINESTRING (100.3723262 -0.9115304, 100.3722471 -0.9115532)"
701739305,701739306,36.896536,701739306,701739305,"LINESTRING (100.3719274 -0.9116422, 100.3722471 -0.9115532)"
701739305,10703739068,74.45752792,701739305,10703739068,"LINESTRING (100.3722471 -0.9115532, 100.3721304 -0.9110195, 100.3721182 -0.9108968)"
701739305,7589213782,94.90449886,7589213782,701739305,"LINESTRING (100.3724818 -0.9123738, 100.3722471 -0.9115532)"
701739306,1623607108,36.36413927,1623607108,701739306,"LINESTRING (100.3720365 -0.9119505, 100.3719274 -0.9116422)"
701739306,1623607075,95.35205991,1623607075,701739306,"LINESTRING (100.3710958 -0.9118518, 100.3715303 -0.9117449, 100.3719274 -0.9116422)"
701739306,1444117513,159.363194,1444117513,701739306,"LINESTRING (100.3707613 -0.9115876, 100.3711557 -0.9114915, 100.3718022 -0.9113333, 100.3718196 -0.9113316, 100.3718391 -0.911336, 100.3718558 -0.9113457, 100.3719274 -0.9116422)"
701739322,6082135376,62.81283407,6082135376,701739322,"LINESTRING (100.3745886 -0.9089714, 100.374594 -0.9090215, 100.3746155 -0.9090617, 100.374653 -0.909102, 100.3746919 -0.9091382, 100.3748059 -0.9092025, 100.3749763 -0.909303, 100.3749917 -0.9093145, 100.374995 -0.9093269)"
701739322,10703739101,257.7814679,10703739101,701739322,"LINESTRING (100.3736441 -0.9111554, 100.3736486 -0.9111442, 100.3736566 -0.9111214, 100.373699 -0.91093, 100.3737619 -0.9107855, 100.373782 -0.9107265, 100.3738021 -0.9106796, 100.3738343 -0.9106266, 100.3738725 -0.9105897, 100.3739396 -0.9105341, 100.3741012 -0.9104074, 100.3742279 -0.9102444, 100.3743204 -0.9101385, 100.3744492 -0.9100011, 100.3745457 -0.9099073, 100.3746685 -0.909747, 100.374814 -0.9095894, 100.3748716 -0.9095103, 100.3749394 -0.9094167, 100.374993 -0.909345, 100.374995 -0.9093269)"
701739322,1538245867,86.96263473,1538245867,701739322,"LINESTRING (100.37528 -0.9098496, 100.3753973 -0.9096209, 100.3754031 -0.9096006, 100.3754057 -0.9095857, 100.3753987 -0.9095703, 100.3753819 -0.9095545, 100.374995 -0.9093269)"
701739334,701739344,92.5551824,701739344,701739334,"LINESTRING (100.3722219 -0.9067819, 100.3720513 -0.906994, 100.3720272 -0.9070436, 100.3720111 -0.9071066, 100.3720285 -0.9071844, 100.3720486 -0.9072542, 100.3721492 -0.9075237)"
701739340,1438272407,10.9094771,1438272407,701739340,"LINESTRING (100.3716074 -0.9067406, 100.3715162 -0.9067768)"
701739344,6082245990,24.78354482,6082245990,701739344,"LINESTRING (100.3723839 -0.906935, 100.3722219 -0.9067819)"
701739344,701739349,45.39695952,701739349,701739344,"LINESTRING (100.3718944 -0.9065381, 100.3721774 -0.9067473, 100.3722219 -0.9067819)"
701739349,6082245988,39.6865476,6082245988,701739349,"LINESTRING (100.3721586 -0.9062981, 100.3718944 -0.9065381)"
701739349,1438272407,39.18446079,1438272407,701739349,"LINESTRING (100.3716074 -0.9067406, 100.3717482 -0.9066588, 100.3718944 -0.9065381)"
701739403,701739416,41.26727465,701739416,701739403,"LINESTRING (100.3782244 -0.9090135, 100.3785389 -0.9092106)"
701739403,1640189797,53.1562917,1640189797,701739403,"LINESTRING (100.3789317 -0.9094831, 100.3787166 -0.9093313, 100.3785389 -0.9092106)"
701739403,1640189821,65.08437966,1640189821,701739403,"LINESTRING (100.3781647 -0.9096605, 100.3784611 -0.9093132, 100.3785389 -0.9092106)"
701739403,6082514902,48.91720362,6082514902,701739403,"LINESTRING (100.3787783 -0.9088418, 100.3786314 -0.9090812, 100.3785389 -0.9092106)"
701739412,701739416,119.6998928,701739416,701739412,"LINESTRING (100.3782244 -0.9090135, 100.3780662 -0.9089008, 100.3779629 -0.9088163, 100.3778368 -0.9086809, 100.37758 -0.9084221, 100.3774466 -0.9082741)"
701739412,701739430,183.2770058,701739430,701739412,"LINESTRING (100.376719 -0.9068531, 100.376723 -0.9070302, 100.3767264 -0.9071107, 100.3767244 -0.9071496, 100.3767304 -0.9071952, 100.3767405 -0.9072421, 100.3767552 -0.907289, 100.3767767 -0.9073353, 100.3767995 -0.9073688, 100.3768317 -0.907411, 100.3768846 -0.9074875, 100.3770295 -0.9076403, 100.3770831 -0.9077154, 100.3771327 -0.9077945, 100.3772467 -0.9080011, 100.3773232 -0.9081177, 100.3774466 -0.9082741)"
701739412,1537916351,166.8694483,1537916351,701739412,"LINESTRING (100.3785973 -0.9078725, 100.3785449 -0.9079769, 100.3785241 -0.9080118, 100.378504 -0.9080352, 100.3784678 -0.9080547, 100.3784276 -0.9080573, 100.3783873 -0.9080567, 100.3779052 -0.9078297, 100.3778777 -0.9078271, 100.3778657 -0.9078271, 100.3778425 -0.9078318, 100.3778268 -0.9078418, 100.3778056 -0.9078596, 100.3774466 -0.9082741)"
701739416,6082355585,62.42019901,6082355585,701739416,"LINESTRING (100.3778931 -0.9094667, 100.3782244 -0.9090135)"
701739430,10703976652,47.31916212,10703976652,701739430,"LINESTRING (100.37708 -0.9066277, 100.376719 -0.9068531)"
701739430,701739507,255.0537539,701739507,701739430,"LINESTRING (100.3751606 -0.9052601, 100.3753652 -0.9057054, 100.375398 -0.9057664, 100.3754289 -0.9058093, 100.3754704 -0.9058535, 100.3755637 -0.9059313, 100.3756803 -0.9060071, 100.3759244 -0.9061492, 100.376023 -0.9062143, 100.3762047 -0.9063403, 100.3764206 -0.9065005, 100.376485 -0.9065441, 100.3765306 -0.9065776, 100.3765809 -0.9066259, 100.3766117 -0.9066762, 100.376719 -0.9068531)"
701739432,6082245988,35.32517906,6082245988,701739432,"LINESTRING (100.3721586 -0.9062981, 100.3723914 -0.9060819)"
701739432,6082245163,46.32777889,6082245163,701739432,"LINESTRING (100.3727031 -0.9063584, 100.3723914 -0.9060819)"
701739432,1438459374,37.41913675,1438459374,701739432,"LINESTRING (100.3725984 -0.905818, 100.3725026 -0.9059625, 100.3723914 -0.9060819)"
701739439,701739477,35.30455112,701739477,701739439,"LINESTRING (100.3723326 -0.9049096, 100.3723334 -0.9052271)"
701739439,701739440,15.68716645,701739440,701739439,"LINESTRING (100.3724656 -0.9052764, 100.3723334 -0.9052271)"
701739439,701768328,234.382318,701768328,701739439,"LINESTRING (100.3704114 -0.9044373, 100.3706549 -0.9045077, 100.3710656 -0.9046011, 100.3711327 -0.9046273, 100.3711977 -0.9046534, 100.3712834 -0.9047008, 100.3715216 -0.9049129, 100.3715551 -0.9049417, 100.371596 -0.9049678, 100.3716389 -0.9049859, 100.3722209 -0.9051876, 100.3723334 -0.9052271)"
701739440,701739460,35.94465531,701739460,701739440,"LINESTRING (100.3727623 -0.9054048, 100.3724656 -0.9052764)"
701739440,1438272380,56.52001685,1438272380,701739440,"LINESTRING (100.3722202 -0.9057199, 100.3723503 -0.9055237, 100.3724181 -0.9053836, 100.3724656 -0.9052764)"
701739460,1438459374,49.43665607,1438459374,701739460,"LINESTRING (100.3725984 -0.905818, 100.3727264 -0.9055052, 100.3727623 -0.9054048)"
701739460,6082246214,157.1091957,6082246214,701739460,"LINESTRING (100.3737545 -0.9063571, 100.3737277 -0.906283, 100.3737009 -0.9062089, 100.3736747 -0.9061432, 100.3736459 -0.9060902, 100.373615 -0.9060426, 100.3735761 -0.9059957, 100.3733964 -0.9058529, 100.3729592 -0.9055277, 100.372862 -0.905462, 100.3727623 -0.9054048)"
701739477,4466935300,1013.81099,4466935300,701739477,"LINESTRING (100.3649267 -0.8998691, 100.3649977 -0.8999876, 100.3651076 -0.9001559, 100.365224 -0.9003087, 100.3655542 -0.9006624, 100.3660826 -0.901188, 100.3662217 -0.9013151, 100.3665051 -0.9015776, 100.3669503 -0.9019812, 100.367185 -0.9021468, 100.3676658 -0.9024297, 100.3682545 -0.902771, 100.3685234 -0.9029125, 100.3691899 -0.9032551, 100.3695031 -0.9034509, 100.3700306 -0.9038179, 100.3703586 -0.9039659, 100.3712886 -0.9042909, 100.3719674 -0.9045598, 100.372074 -0.9046141, 100.372131 -0.9046557, 100.372192 -0.9047154, 100.372312 -0.904867, 100.3723326 -0.9049096)"
701739477,7588128266,106.2327247,7588128266,701739477,"LINESTRING (100.3726966 -0.9040282, 100.3726785 -0.9040708, 100.3723667 -0.904773, 100.3723326 -0.9049096)"
701739507,1438272351,9.192880737,1438272351,701739507,"LINESTRING (100.3751205 -0.9051878, 100.3751606 -0.9052601)"
701739507,7588128266,327.6454687,7588128266,701739507,"LINESTRING (100.3726966 -0.9040282, 100.3728124 -0.9040823, 100.3734165 -0.9044, 100.3736526 -0.9045267, 100.3738209 -0.9046306, 100.3739952 -0.9047473, 100.3740703 -0.9048029, 100.374122 -0.9048405, 100.374757 -0.9053909, 100.3748127 -0.9054164, 100.3748542 -0.9054271, 100.3749085 -0.9054225, 100.3749562 -0.9054064, 100.375064 -0.905353, 100.3751606 -0.9052601)"
701739507,6113706985,42.74586658,6113706985,701739507,"LINESTRING (100.3755176 -0.9051174, 100.3751606 -0.9052601)"
701768156,701768161,13.78880059,701768161,701768156,"LINESTRING (100.3636865 -0.9080101, 100.3636952 -0.9081338)"
701768156,6092728333,16.53667975,6092728333,701768156,"LINESTRING (100.3637076 -0.908282, 100.3636952 -0.9081338)"
701768156,701768191,257.7284719,701768191,701768156,"LINESTRING (100.3660097 -0.9080074, 100.3655429 -0.9080373, 100.3650203 -0.9080718, 100.3644614 -0.9081037, 100.3636952 -0.9081338)"
701768161,6092606656,26.58514926,6092606656,701768161,"LINESTRING (100.3636801 -0.9077711, 100.3636865 -0.9080101)"
