osmid,y,x,geometry,status,ETA
7687182585,-0.9364816,100.4313636,POINT (100.4313636 -0.9364816),intersection,62.71282867
7687182586,-0.9364104,100.4314967,POINT (100.4314967 -0.9364104),intersection,62.71947932
7687182589,-0.936467,100.4315628,POINT (100.4315628 -0.936467),intersection,62.72179348
7687182593,-0.9359668,100.4324473,POINT (100.4324473 -0.9359668),intersection,62.76628123
7687182594,-0.9358606,100.4327459,POINT (100.4327459 -0.9358606),intersection,62.78062619
7687248835,-0.8259868,100.329186,POINT (100.329186 -0.8259868),intersection,57.75692953
7687248836,-0.825705,100.3290487,POINT (100.3290487 -0.825705),intersection,57.77192376
7687248838,-0.8220886,100.3292824,POINT (100.3292824 -0.8220886),intersection,58.9235767
7687272649,-0.8397464,100.3337091,POINT (100.3337091 -0.8397464),intersection,58.5570467
7687272650,-0.8396543,100.3339646,POINT (100.3339646 -0.8396543),intersection,58.56917258
7687272655,-0.8390066,100.3333477,POINT (100.3333477 -0.8390066),intersection,58.57646161
7687353309,-0.8272047,100.3476083,POINT (100.3476083 -0.8272047),intersection,59.36170684
7687353310,-0.8269647,100.3469049,POINT (100.3469049 -0.8269647),intersection,59.33552229
7687353331,-0.8302514,100.3380918,POINT (100.3380918 -0.8302514),intersection,58.94519884
7687411469,-0.8228017,100.3414641,POINT (100.3414641 -0.8228017),intersection,59.24432004
7687586317,-0.8137253,100.3168622,POINT (100.3168622 -0.8137253),intersection,58.71512698
7687586323,-0.8141732,100.316362,POINT (100.316362 -0.8141732),intersection,58.68704743
7687586325,-0.8127706,100.3088102,POINT (100.3088102 -0.8127706),intersection,59.72031883
7687705597,-0.8369951,100.3225216,POINT (100.3225216 -0.8369951),intersection,58.27971148
7687831661,-0.8342616,100.3276788,POINT (100.3276788 -0.8342616),intersection,58.50996083
7687831662,-0.8342645,100.3275784,POINT (100.3275784 -0.8342645),intersection,58.50567253
7687831668,-0.8344403,100.3276793,POINT (100.3276793 -0.8344403),intersection,58.49048958
7687831669,-0.8344437,100.3275821,POINT (100.3275821 -0.8344437),intersection,58.50320532
7690503502,-0.9075766,100.3916422,POINT (100.3916422 -0.9075766),intersection,59.98390527
7690503509,-0.8979004,100.3835305,POINT (100.3835305 -0.8979004),intersection,59.74174257
7690503521,-0.9094738,100.3990928,POINT (100.3990928 -0.9094738),intersection,60.28201285
7690503522,-0.919759,100.3852813,POINT (100.3852813 -0.919759),intersection,58.55573009
7690503523,-0.9196914,100.3851015,POINT (100.3851015 -0.9196914),intersection,58.54887876
7690503524,-0.9208847,100.3938282,POINT (100.3938282 -0.9208847),intersection,58.90498475
7693739319,-0.8119244,100.307335,POINT (100.307335 -0.8119244),intersection,59.67012187
7694063193,-0.8123459,100.3228176,POINT (100.3228176 -0.8123459),intersection,58.94167638
7694063194,-0.8127173,100.3192951,POINT (100.3192951 -0.8127173),intersection,58.78711097
7694078749,-0.942227,100.4654276,POINT (100.4654276 -0.942227),intersection,64.08010236
7694104446,-0.9234023,100.466514,POINT (100.466514 -0.9234023),intersection,64.36249842
7694122252,-0.8066558,100.3183427,POINT (100.3183427 -0.8066558),intersection,60.22975542
7694154663,-0.9206206,100.4454949,POINT (100.4454949 -0.9206206),intersection,61.11955443
7694357899,-0.9413972,100.4735024,POINT (100.4735024 -0.9413972),intersection,64.44608443
7694869028,-0.8886567,100.3482748,POINT (100.3482748 -0.8886567),intersection,59.22286215
7694869035,-0.8838657,100.350618,POINT (100.350618 -0.8838657),intersection,59.37777416
7694869036,-0.8840149,100.3501793,POINT (100.3501793 -0.8840149),intersection,59.35684826
7694869040,-0.88515,100.350206,POINT (100.350206 -0.88515),intersection,59.34502083
7694869046,-0.88232,100.3485002,POINT (100.3485002 -0.88232),intersection,58.29935899
7694869050,-0.8828685,100.3486953,POINT (100.3486953 -0.8828685),intersection,58.3006108
7694869057,-0.8827552,100.3489897,POINT (100.3489897 -0.8827552),intersection,58.31458487
7697847956,-0.9271908,100.3515654,POINT (100.3515654 -0.9271908),intersection,57.06549625
7697866903,-0.9714207,100.3900079,POINT (100.3900079 -0.9714207),intersection,60.54636087
7697866917,-0.9745397,100.3863723,POINT (100.3863723 -0.9745397),intersection,60.38792345
7697866920,-0.9747222,100.3845707,POINT (100.3845707 -0.9747222),intersection,60.30601129
7697866924,-0.9749379,100.3824817,POINT (100.3824817 -0.9749379),intersection,60.21099362
7697881832,-0.8822467,100.3500506,POINT (100.3500506 -0.8822467),intersection,58.36622862
7697910079,-0.9734966,100.3900694,POINT (100.3900694 -0.9734966),intersection,60.52851027
7698075075,-0.9702589,100.3853567,POINT (100.3853567 -0.9702589),intersection,60.38538834
7698075078,-0.9700343,100.384909,POINT (100.384909 -0.9700343),intersection,60.36774947
7698075079,-0.9691015,100.389561,POINT (100.389561 -0.9691015),intersection,60.54967765
7698075081,-0.9744505,100.3868987,POINT (100.3868987 -0.9744505),intersection,60.37818182
7698075082,-0.9674744,100.3841823,POINT (100.3841823 -0.9674744),intersection,60.36127839
7698075890,-0.9676198,100.3884073,POINT (100.3884073 -0.9676198),intersection,60.54746011
7698075891,-0.9676143,100.3883269,POINT (100.3883269 -0.9676143),intersection,60.54394436
7698075892,-0.969231,100.3893414,POINT (100.3893414 -0.969231),intersection,60.53862744
7698075895,-0.969524,100.3889499,POINT (100.3889499 -0.969524),intersection,60.51830527
7698075896,-0.9712475,100.3879396,POINT (100.3879396 -0.9712475),intersection,60.45620821
7698075899,-0.9746315,100.3820774,POINT (100.3820774 -0.9746315),intersection,60.19605172
7698078888,-0.8999219,100.3622706,POINT (100.3622706 -0.8999219),intersection,58.80644408
7698078889,-0.8955209,100.3649621,POINT (100.3649621 -0.8955209),intersection,59.90406856
7698078890,-0.8955902,100.3648643,POINT (100.3648643 -0.8955902),intersection,59.89895057
7698078915,-0.8975639,100.3637774,POINT (100.3637774 -0.8975639),intersection,59.83863417
7698078921,-0.8993453,100.3619139,POINT (100.3619139 -0.8993453),intersection,59.75007448
7698224791,-0.9005428,100.363884,POINT (100.363884 -0.9005428),intersection,58.86796824
7698342398,-0.9186105,100.413478,POINT (100.413478 -0.9186105),intersection,59.76243436
7698496177,-0.9639673,100.4049177,POINT (100.4049177 -0.9639673),intersection,61.25507913
7698524038,-0.8990771,100.3511079,POINT (100.3511079 -0.8990771),intersection,59.29797233
7698624314,-0.8964542,100.3534341,POINT (100.3534341 -0.8964542),intersection,59.40294294
7698723289,-0.9022584,100.3479893,POINT (100.3479893 -0.9022584),intersection,58.1707237
7698789384,-0.9504723,100.4580201,POINT (100.4580201 -0.9504723),intersection,63.66786879
7698825688,-0.9508088,100.4578411,POINT (100.4578411 -0.9508088),intersection,63.65653694
7698825705,-0.9501066,100.4561614,POINT (100.4561614 -0.9501066),intersection,63.58921936
7698874670,-0.8947479,100.3524008,POINT (100.3524008 -0.8947479),intersection,59.36810981
7698874679,-0.8948183,100.3515029,POINT (100.3515029 -0.8948183),intersection,59.32823103
7698922138,-0.9517077,100.4605516,POINT (100.4605516 -0.9517077),intersection,63.76759658
7698922139,-0.9513318,100.4605508,POINT (100.4605508 -0.9513318),intersection,63.77134264
7698922162,-0.951313,100.4586868,POINT (100.4586868 -0.951313),intersection,63.68892507
7698922163,-0.9513009,100.458342,POINT (100.458342 -0.9513009),intersection,63.67376718
7698922164,-0.9515344,100.4580644,POINT (100.4580644 -0.9515344),intersection,63.65911167
7698922165,-0.9503811,100.4583997,POINT (100.4583997 -0.9503811),intersection,63.68561033
7698922176,-0.9539981,100.454379,POINT (100.454379 -0.9539981),intersection,63.47100407
7698922177,-0.9534418,100.4538638,POINT (100.4538638 -0.9534418),intersection,63.45375131
7699184661,-0.895419,100.3463611,POINT (100.3463611 -0.895419),intersection,59.09738097
7699342112,-0.8987258,100.3606117,POINT (100.3606117 -0.8987258),intersection,59.68648816
7701075304,-0.8973969,100.372172,POINT (100.372172 -0.8973969),intersection,60.20584154
7701327432,-0.8910723,100.3937968,POINT (100.3937968 -0.8910723),intersection,61.21319675
7701327435,-0.8908056,100.3955488,POINT (100.3955488 -0.8908056),intersection,61.29270941
7701546329,-0.8964455,100.3667238,POINT (100.3667238 -0.8964455),intersection,59.98070373
7701619762,-0.898874,100.4132762,POINT (100.4132762 -0.898874),intersection,61.01551706
7701619763,-0.8987716,100.413065,POINT (100.413065 -0.8987716),intersection,61.00765726
7701619775,-0.9013625,100.410727,POINT (100.410727 -0.9013625),intersection,60.87672066
7701619776,-0.9016665,100.4105987,POINT (100.4105987 -0.9016665),intersection,60.86763792
7701619777,-0.9016122,100.4113356,POINT (100.4113356 -0.9016122),intersection,60.89993172
7701619778,-0.9008284,100.4114583,POINT (100.4114583 -0.9008284),intersection,60.91441268
7701619779,-0.9013477,100.4113801,POINT (100.4113801 -0.9013477),intersection,60.90494944
7701619780,-0.9009502,100.4111638,POINT (100.4111638 -0.9009502),intersection,60.90033041
7701619781,-0.9008954,100.4110023,POINT (100.4110023 -0.9008954),intersection,60.89403808
7701626185,-0.8980365,100.4127485,POINT (100.4127485 -0.8980365),intersection,61.00275935
7701626186,-0.8928902,100.411657,POINT (100.411657 -0.8928902),intersection,61.96823519
7701626187,-0.8923684,100.4118392,POINT (100.4118392 -0.8923684),intersection,61.98253379
7701626205,-0.894339,100.4085003,POINT (100.4085003 -0.894339),intersection,61.813091
7701626206,-0.8946936,100.4082531,POINT (100.4082531 -0.8946936),intersection,61.79800863
7701660245,-0.8936734,100.4089951,POINT (100.4089951 -0.8936734),intersection,61.84274932
7701660251,-0.8938153,100.409275,POINT (100.409275 -0.8938153),intersection,61.85321217
7701976452,-0.9655436,100.421719,POINT (100.421719 -0.9655436),intersection,61.92414197
7701976483,-0.9655469,100.4151302,POINT (100.4151302 -0.9655469),intersection,61.64901573
7701979198,-0.9635635,100.416217,POINT (100.416217 -0.9635635),intersection,61.71701312
7701979200,-0.9641449,100.4107668,POINT (100.4107668 -0.9641449),intersection,61.51287362
7702165382,-0.9632398,100.4268663,POINT (100.4268663 -0.9632398),intersection,62.17534218
7702196837,-0.9650368,100.4271928,POINT (100.4271928 -0.9650368),intersection,62.17203127
7702196843,-0.9650321,100.4268019,POINT (100.4268019 -0.9650321),intersection,62.1547321
7702204286,-0.9635005,100.426775,POINT (100.426775 -0.9635005),intersection,62.16870338
7702204287,-0.9652699,100.4210658,POINT (100.4210658 -0.9652699),intersection,61.89787179
7702204290,-0.9655135,100.4181667,POINT (100.4181667 -0.9655135),intersection,61.78408618
7702204327,-0.9636696,100.4132634,POINT (100.4132634 -0.9636696),intersection,61.62845204
7704286399,-0.9353306,100.387234,POINT (100.387234 -0.9353306),intersection,58.57521642
7704286400,-0.9355322,100.3872258,POINT (100.3872258 -0.9355322),intersection,58.57270535
7704286404,-0.9356571,100.3868892,POINT (100.3868892 -0.9356571),intersection,58.55705205
7704286450,-0.9315425,100.3886736,POINT (100.3886736 -0.9315425),intersection,58.66682915
7704335343,-0.9327104,100.3874807,POINT (100.3874807 -0.9327104),intersection,58.60350337
7704335344,-0.9326834,100.3878466,POINT (100.3878466 -0.9326834),intersection,58.61934459
7704346900,-0.9381452,100.3831959,POINT (100.3831959 -0.9381452),intersection,58.38798459
7704394055,-1.0680581,100.3866157,POINT (100.3866157 -1.0680581),intersection,54.98221091
7704394061,-1.0679123,100.386098,POINT (100.386098 -1.0679123),intersection,54.99295985
7704426117,-0.9310504,100.3866351,POINT (100.3866351 -0.9310504),intersection,58.58088358
7704427860,-0.9373929,100.3857212,POINT (100.3857212 -0.9373929),intersection,58.50346393
7704427861,-0.9373922,100.3853962,POINT (100.3853962 -0.9373922),intersection,58.48964358
7704427870,-0.9344925,100.3827775,POINT (100.3827775 -0.9344925),intersection,58.39476094
7704818659,-0.9179189,100.351387,POINT (100.351387 -0.9179189),intersection,58.14062775
7704818662,-0.9175311,100.3513838,POINT (100.3513838 -0.9175311),intersection,58.14504637
7704818667,-0.9176298,100.3517544,POINT (100.3517544 -0.9176298),intersection,58.15980809
7709382384,-1.0371154,100.4091952,POINT (100.4091952 -1.0371154),intersection,58.00552042
7709421456,-1.0400003,100.413655,POINT (100.413655 -1.0400003),intersection,58.08219059
7709565249,-1.0325898,100.423545,POINT (100.423545 -1.0325898),intersection,58.57015685
7710093022,-0.9155814,100.355659,POINT (100.355659 -0.9155814),intersection,58.35164038
7710093032,-0.9145197,100.3574796,POINT (100.3574796 -0.9145197),intersection,58.44585899
7710119936,-0.9185141,100.3587094,POINT (100.3587094 -0.9185141),intersection,58.44083744
7710119946,-0.9168421,100.359594,POINT (100.359594 -0.9168421),intersection,58.49838464
7710119949,-0.9181063,100.3586547,POINT (100.3586547 -0.9181063),intersection,58.44324374
7710119963,-0.9186181,100.3628941,POINT (100.3628941 -0.9186181),intersection,58.61951143
7710119966,-0.9163645,100.3629539,POINT (100.3629539 -0.9163645),intersection,58.64834804
7710172815,-0.9215699,100.3612779,POINT (100.3612779 -0.9215699),intersection,58.52346145
7710172816,-0.9215658,100.3613857,POINT (100.3613857 -0.9215658),intersection,58.52814618
7710172837,-0.9175636,100.3568921,POINT (100.3568921 -0.9175636),intersection,58.37384298
7710172841,-0.9128298,100.362052,POINT (100.362052 -0.9128298),intersection,58.66219209
7710172842,-0.9122197,100.3618924,POINT (100.3618924 -0.9122197),intersection,58.66255062
7710172843,-0.9123511,100.3614586,POINT (100.3614586 -0.9123511),intersection,58.64236746
7710172856,-0.9158871,100.3612923,POINT (100.3612923 -0.9158871),intersection,58.58253972
7710385548,-0.8461063,100.3243576,POINT (100.3243576 -0.8461063),intersection,58.09424891
7710385550,-0.845886,100.3246414,POINT (100.3246414 -0.845886),intersection,58.10940904
7710421349,-0.8436416,100.3208365,POINT (100.3208365 -0.8436416),intersection,58.03795521
7710493073,-0.8421082,100.3246265,POINT (100.3246265 -0.8421082),intersection,58.20365124
7710493074,-0.8477241,100.3271183,POINT (100.3271183 -0.8477241),intersection,58.14025233
7710493080,-0.8467761,100.3247351,POINT (100.3247351 -0.8467761),intersection,58.0894638
7710509687,-0.8438944,100.3205502,POINT (100.3205502 -0.8438944),intersection,58.02219237
7712370433,-0.9542633,100.4746879,POINT (100.4746879 -0.9542633),intersection,64.34444133
7712370436,-0.9541675,100.4745226,POINT (100.4745226 -0.9541675),intersection,64.33805757
7712370480,-0.9543826,100.4745579,POINT (100.4745579 -0.9543826),intersection,64.33749873
7712370482,-0.9544722,100.4745787,POINT (100.4745787 -0.9544722),intersection,64.33753671
7712392687,-0.9551923,100.4731706,POINT (100.4731706 -0.9551923),intersection,64.2679904
7712392693,-0.955722,100.4700847,POINT (100.4700847 -0.955722),intersection,64.12591699
7712454826,-0.9611352,100.464786,POINT (100.464786 -0.9611352),intersection,63.83783284
7712500345,-0.9597024,100.471501,POINT (100.471501 -0.9597024),intersection,64.1497563
7712726709,-0.9575087,100.4636571,POINT (100.4636571 -0.9575087),intersection,63.82325704
7712726764,-0.9619311,100.4651136,POINT (100.4651136 -0.9619311),intersection,63.84463723
7712750451,-0.8103652,100.372598,POINT (100.372598 -0.8103652),intersection,60.62747319
7713478356,-0.8206984,100.2989611,POINT (100.2989611 -0.8206984),intersection,58.15003652
7713478357,-0.8209411,100.2992709,POINT (100.2992709 -0.8209411),intersection,58.1594334
7713693651,-1.0750729,100.4105993,POINT (100.4105993 -1.0750729),intersection,59.03778605
7713827496,-1.0616401,100.4210768,POINT (100.4210768 -1.0616401),intersection,59.29203723
7713827506,-1.0616622,100.4197678,POINT (100.4197678 -1.0616622),intersection,59.23478859
7715561156,-1.065253,100.4127726,POINT (100.4127726 -1.065253),intersection,59.0045891
7716575878,-0.8960285,100.3763717,POINT (100.3763717 -0.8960285),intersection,60.39382484
7716575882,-0.8963765,100.3739905,POINT (100.3739905 -0.8963765),intersection,60.29760929
7716605387,-0.8967881,100.3737056,POINT (100.3737056 -0.8967881),intersection,60.28010904
7716667412,-0.9034647,100.372459,POINT (100.372459 -0.9034647),intersection,59.20010567
7716667418,-0.9016923,100.3739164,POINT (100.3739164 -0.9016923),intersection,59.28391058
7716685207,-0.9030389,100.3743245,POINT (100.3743245 -0.9030389),intersection,59.28520716
7716685209,-0.903108,100.3740386,POINT (100.3740386 -0.903108),intersection,59.27211863
7716685217,-0.9025414,100.3729451,POINT (100.3729451 -0.9025414),intersection,59.23204687
7716800811,-0.8887472,100.3624718,POINT (100.3624718 -0.8887472),intersection,59.83997945
7716800823,-0.8901693,100.3625723,POINT (100.3625723 -0.8901693),intersection,59.83827239
7716951565,-0.9517971,100.4387967,POINT (100.4387967 -0.9517971),intersection,62.81945145
7716951573,-0.9498742,100.4479927,POINT (100.4479927 -0.9498742),intersection,63.24644853
7719113545,-0.8922591,100.3624072,POINT (100.3624072 -0.8922591),intersection,59.82819307
7719144459,-0.9282099,100.3880849,POINT (100.3880849 -0.9282099),intersection,58.60131655
7719235108,-0.9238683,100.3867408,POINT (100.3867408 -0.9238683),intersection,58.59208956
7719245722,-0.9478347,100.5060259,POINT (100.5060259 -0.9478347),intersection,65.79757163
7719285085,-0.9222967,100.394671,POINT (100.394671 -0.9222967),intersection,58.9250408
7719293448,-0.9303376,100.3929408,POINT (100.3929408 -0.9303376),intersection,58.85649362
7719301792,-0.9247364,100.3922411,POINT (100.3922411 -0.9247364),intersection,58.81560487
7719301794,-0.9250959,100.392195,POINT (100.392195 -0.9250959),intersection,58.80969848
7719307105,-0.8954874,100.3767385,POINT (100.3767385 -0.8954874),intersection,60.41649089
7719471702,-0.9245983,100.3874525,POINT (100.3874525 -0.9245983),intersection,58.61417596
7719471705,-0.9252442,100.3869106,POINT (100.3869106 -0.9252442),intersection,58.58408442
7719644464,-0.9259307,100.395636,POINT (100.395636 -0.9259307),intersection,58.94643574
7719644465,-0.9255726,100.3955515,POINT (100.3955515 -0.9255726),intersection,58.94677094
7719644466,-0.9256283,100.3953114,POINT (100.3953114 -0.9256283),intersection,58.93598071
7719644471,-0.926547,100.3981411,POINT (100.3981411 -0.926547),intersection,59.0459462
7719644472,-0.9284313,100.3983301,POINT (100.3983301 -0.9284313),intersection,59.03348528
7719644473,-0.9284136,100.398438,POINT (100.398438 -0.9284136),intersection,59.0382552
7719935845,-0.8906935,100.3810702,POINT (100.3810702 -0.8906935),intersection,60.66458517
7719935854,-0.8906704,100.3792191,POINT (100.3792191 -0.8906704),intersection,60.55458581
7720649920,-0.8863087,100.3466575,POINT (100.3466575 -0.8863087),intersection,59.17811329
7720714865,-0.8873311,100.3806122,POINT (100.3806122 -0.8873311),intersection,60.65099876
7720803829,-0.8918997,100.3466729,POINT (100.3466729 -0.8918997),intersection,59.12662709
7720803830,-0.8918803,100.3471137,POINT (100.3471137 -0.8918803),intersection,59.14598778
7720803855,-0.8943595,100.3516026,POINT (100.3516026 -0.8943595),intersection,59.3325077
7720803859,-0.8943351,100.3523841,POINT (100.3523841 -0.8943351),intersection,59.37261196
7720984336,-0.9248425,100.3753504,POINT (100.3753504 -0.9248425),intersection,58.09876469
7720984353,-0.9257181,100.3789737,POINT (100.3789737 -0.9257181),intersection,58.24252769
7720984355,-0.925636,100.3790676,POINT (100.3790676 -0.925636),intersection,58.24741532
7720984361,-0.9244483,100.3782177,POINT (100.3782177 -0.9244483),intersection,58.22459357
7720984362,-0.9241526,100.3783773,POINT (100.3783773 -0.9241526),intersection,58.23464277
7720984367,-0.9235974,100.3775901,POINT (100.3775901 -0.9235974),intersection,58.18729886
7721007893,-0.9234996,100.3806491,POINT (100.3806491 -0.9234996),intersection,58.31789369
7721007921,-0.9220363,100.3738046,POINT (100.3738046 -0.9220363),intersection,58.04455012
7721027467,-0.9272743,100.3745404,POINT (100.3745404 -0.9272743),intersection,58.0374663
7722851344,-0.9261412,100.3760994,POINT (100.3760994 -0.9261412),intersection,58.11606576
7722851346,-0.926113,100.3757641,POINT (100.3757641 -0.926113),intersection,58.10217352
7722851363,-0.9284865,100.3792892,POINT (100.3792892 -0.9284865),intersection,58.22536055
7722851379,-0.9297174,100.3785557,POINT (100.3785557 -0.9297174),intersection,58.18075999
7722851384,-0.9298368,100.3786106,POINT (100.3786106 -0.9298368),intersection,58.18177998
7722856086,-0.9293903,100.3754992,POINT (100.3754992 -0.9293903),intersection,58.05477008
7722856087,-0.9296893,100.3759419,POINT (100.3759419 -0.9296893),intersection,58.07025302
7722856088,-0.929468,100.3758801,POINT (100.3758801 -0.929468),intersection,58.07006307
7722856089,-0.9298059,100.3756199,POINT (100.3756199 -0.9298059),intersection,58.05532252
7722856090,-0.9295699,100.3755449,POINT (100.3755449 -0.9295699),intersection,58.05473421
7722856091,-0.9296947,100.3763013,POINT (100.3763013 -0.9296947),intersection,58.08543006
7722856092,-0.9291851,100.3761443,POINT (100.3761443 -0.9291851),intersection,58.08437092
7722856093,-0.9293755,100.3761953,POINT (100.3761953 -0.9293755),intersection,58.08444086
7722856094,-0.929401,100.3751466,POINT (100.3751466 -0.929401),intersection,58.03970587
7722856095,-0.9291516,100.3771542,POINT (100.3771542 -0.9291516),intersection,58.1275493
7722856096,-0.9289974,100.3771153,POINT (100.3771153 -0.9289974),intersection,58.12759433
7722856097,-0.9295485,100.3772736,POINT (100.3772736 -0.9295485),intersection,58.12825438
7722856098,-0.929464,100.3782392,POINT (100.3782392 -0.929464),intersection,58.17011837
7722856100,-0.9296075,100.3770375,POINT (100.3770375 -0.9296075),intersection,58.11759768
7722856101,-0.9295002,100.3778864,POINT (100.3778864 -0.9295002),intersection,58.15476407
7722856102,-0.9298877,100.3774841,POINT (100.3774841 -0.9298877),intersection,58.13345983
7722856103,-0.9298649,100.3779106,POINT (100.3779106 -0.9298649),intersection,58.1517926
7722856104,-0.9293219,100.3778703,POINT (100.3778703 -0.9293219),intersection,58.15603738
7722856105,-0.9298828,100.3775771,POINT (100.3775771 -0.9298828),intersection,58.13745656
7722856106,-0.9303329,100.3775907,POINT (100.3775907 -0.9303329),intersection,58.20463053
7722856107,-0.9301915,100.3766171,POINT (100.3766171 -0.9301915),intersection,58.16484893
7722856108,-0.9303437,100.3779381,POINT (100.3779381 -0.9303437),intersection,58.21926089
7722881905,-0.9528595,100.484441,POINT (100.484441 -0.9528595),intersection,64.7908014
7722889565,-0.9238841,100.3543065,POINT (100.3543065 -0.9238841),intersection,57.19897017
7722889576,-0.9234834,100.3543208,POINT (100.3543208 -0.9234834),intersection,57.20411729
7722897293,-0.9085136,100.3463675,POINT (100.3463675 -0.9085136),intersection,57.15682389
7722897304,-0.9056774,100.3481042,POINT (100.3481042 -0.9056774),intersection,58.12960061
7722897314,-0.9055906,100.3467557,POINT (100.3467557 -0.9055906),intersection,58.07289458
7722897638,-0.8639269,100.4353843,POINT (100.4353843 -0.8639269),intersection,63.30782409
7722899487,-0.9241899,100.3526449,POINT (100.3526449 -0.9241899),intersection,57.12524568
7722899490,-0.9245573,100.352493,POINT (100.352493 -0.9245573),intersection,57.11466021
7722899491,-0.9248619,100.353876,POINT (100.353876 -0.9248619),intersection,57.16969969
7722905552,-0.8948438,100.3611092,POINT (100.3611092 -0.8948438),intersection,59.74513899
7722905553,-0.8951189,100.3604753,POINT (100.3604753 -0.8951189),intersection,59.71413991
7722987669,-0.9237356,100.3764823,POINT (100.3764823 -0.9237356),intersection,58.13886204
7722987673,-0.9294841,100.371889,POINT (100.371889 -0.9294841),intersection,57.90071374
7722987674,-0.9289357,100.3720205,POINT (100.3720205 -0.9289357),intersection,57.91233205
7722987675,-0.929574,100.3722069,POINT (100.3722069 -0.929574),intersection,57.91319756
7722987676,-0.9289987,100.3723182,POINT (100.3723182 -0.9289987),intersection,57.92425365
7722987677,-0.928866,100.3717053,POINT (100.3717053 -0.928866),intersection,57.89974339
7722987680,-0.9285086,100.371779,POINT (100.371779 -0.9285086),intersection,57.90681268
7722987681,-0.9294077,100.3715725,POINT (100.3715725 -0.9294077),intersection,57.88814139
7723001698,-0.9290516,100.3726132,POINT (100.3726132 -0.9290516),intersection,57.93617277
7723001699,-0.9295311,100.3725153,POINT (100.3725153 -0.9295311),intersection,57.92674134
7723069619,-0.9540949,100.4729495,POINT (100.4729495 -0.9540949),intersection,64.26902174
7723069620,-0.9556297,100.4700739,POINT (100.4700739 -0.9556297),intersection,64.12634838
7723085468,-0.9294296,100.3521119,POINT (100.3521119 -0.9294296),intersection,57.09112011
7723119520,-0.9452109,100.3772998,POINT (100.3772998 -0.9452109),intersection,58.13546952
7723119552,-0.948287,100.3789962,POINT (100.3789962 -0.948287),intersection,58.17625841
7723137063,-0.9429458,100.3786039,POINT (100.3786039 -0.9429458),intersection,58.17811899
7723137069,-0.943123,100.3787578,POINT (100.3787578 -0.943123),intersection,58.18280355
7723137079,-0.9455846,100.3771445,POINT (100.3771445 -0.9455846),intersection,58.12491898
7723137082,-0.9451941,100.3772615,POINT (100.3772615 -0.9451941),intersection,58.13401286
7723137083,-0.9453728,100.3771013,POINT (100.3771013 -0.9453728),intersection,58.12530222
7723137084,-0.9453593,100.3775414,POINT (100.3775414 -0.9453593),intersection,58.14421291
7723137244,-0.9004127,100.3627574,POINT (100.3627574 -0.9004127),intersection,58.82130282
7723137269,-0.9004554,100.3560837,POINT (100.3560837 -0.9004554),intersection,58.53502573
7723140637,-0.9059616,100.3511662,POINT (100.3511662 -0.9059616),intersection,58.25733135
7723165702,-0.9456936,100.3799122,POINT (100.3799122 -0.9456936),intersection,58.24168897
7723196768,-0.908089,100.3535565,POINT (100.3535565 -0.908089),intersection,58.33408841
7723226354,-0.9219548,100.3811534,POINT (100.3811534 -0.9219548),intersection,58.35646283
7723226365,-0.9248794,100.3750755,POINT (100.3750755 -0.9248794),intersection,58.0867111
7723288702,-0.9569224,100.440335,POINT (100.440335 -0.9569224),intersection,62.81915061
7723288712,-0.9646163,100.4448035,POINT (100.4448035 -0.9646163),intersection,62.91723958
7723288726,-0.9643272,100.4445063,POINT (100.4445063 -0.9643272),intersection,62.90687617
7723288735,-0.964468,100.4431688,POINT (100.4431688 -0.964468),intersection,62.8581355
7723288736,-0.9648543,100.4429387,POINT (100.4429387 -0.9648543),intersection,62.84415017
7723288759,-0.967036,100.3936484,POINT (100.3936484 -0.967036),intersection,60.75191917
7723288766,-0.9659129,100.3904338,POINT (100.3904338 -0.9659129),intersection,60.62055714
7723288771,-0.9668967,100.3951406,POINT (100.3951406 -0.9668967),intersection,60.81957275
7723288776,-0.9665011,100.3938179,POINT (100.3938179 -0.9665011),intersection,60.7648326
7723293585,-0.9610132,100.3914242,POINT (100.3914242 -0.9610132),intersection,60.71448193
7723293587,-0.9662022,100.3939258,POINT (100.3939258 -0.9662022),intersection,60.77263733
7723293590,-0.9611601,100.3916556,POINT (100.3916556 -0.9611601),intersection,60.72323538
7723333843,-0.9080449,100.3523276,POINT (100.3523276 -0.9080449),intersection,58.28193682
7723333850,-0.9081092,100.3520202,POINT (100.3520202 -0.9081092),intersection,58.26798487
7723351960,-0.9473371,100.3808784,POINT (100.3808784 -0.9473371),intersection,58.26646514
7723351961,-0.9474285,100.3808237,POINT (100.3808237 -0.9474285),intersection,58.26317874
7723351962,-0.9467444,100.3797215,POINT (100.3797215 -0.9467444),intersection,58.22240324
7723351963,-0.9416491,100.3807127,POINT (100.3807127 -0.9416491),intersection,58.28167542
7723351964,-0.9400979,100.3834185,POINT (100.3834185 -0.9400979),intersection,58.40007231
7723351966,-0.9403993,100.3828707,POINT (100.3828707 -0.9403993),intersection,58.37354657
7723351973,-0.9400432,100.3834473,POINT (100.3834473 -0.9400432),intersection,58.40187949
7723370935,-0.9019883,100.3554659,POINT (100.3554659 -0.9019883),intersection,58.48983119
7723370936,-0.9017335,100.3552687,POINT (100.3552687 -0.9017335),intersection,58.48449826
7723370939,-0.9013091,100.3572227,POINT (100.3572227 -0.9013091),intersection,58.57335147
