Processing edge (1605653990 -> 1605653998): alt=16.66, rst=inf
Processing edge (1618106520 -> 7710172837): alt=16.49, rst=inf
Processing edge (1618106520 -> 12842655376): alt=16.87, rst=inf
Processing edge (1605633435 -> 1563085711): alt=17.12, rst=inf
Processing edge (1605633435 -> 1563085716): alt=17.79, rst=inf
Processing edge (12241647419 -> 1437944761): alt=17.13, rst=36.28
Processing edge (12241647419 -> 5395115535): alt=16.22, rst=35.98
Processing edge (5395115535 -> 1437944754): alt=19.23, rst=37.54
Processing edge (1586187365 -> 1586187378): alt=16.46, rst=33.97
Processing edge (1586187365 -> 1586187518): alt=20.11, rst=34.42
Processing edge (1605653965 -> 1613428911): alt=17.13, rst=inf
Processing edge (1605653965 -> 1613493196): alt=16.18, rst=inf
Processing edge (1613493196 -> 1605653988): alt=16.91, rst=inf
Processing edge (6080271664 -> 1448518773): alt=17.87, rst=33.06
Processing edge (7710119949 -> 1618106506): alt=16.62, rst=inf
Processing edge (7710119949 -> 6092948019): alt=16.66, rst=inf
Processing edge (1625698998 -> 610963357): alt=16.94, rst=34.30
Processing edge (1625698998 -> 1438817603): alt=17.24, rst=33.93
Processing edge (1638202988 -> 1638203193): alt=16.93, rst=32.42
Processing edge (1638202988 -> 1638203003): alt=16.95, rst=32.18
Processing edge (1437944757 -> 1437944756): alt=17.09, rst=36.69
Processing edge (1437944757 -> 2611212877): alt=19.44, rst=35.18
Processing edge (1438817611 -> 1438815218): alt=19.03, rst=33.34
Processing edge (1438817611 -> 1438817603): alt=17.25, rst=33.93
Processing edge (6079968241 -> 1437944755): alt=18.04, rst=37.62
Processing edge (6079968241 -> 1437944756): alt=18.63, rst=36.69
Processing edge (1618106506 -> 1618106523): alt=16.72, rst=inf
Processing edge (1618106506 -> 7710119946): alt=20.19, rst=inf
Processing edge (1586187378 -> 1586187527): alt=19.20, rst=34.09
Processing edge (1586187378 -> 1604203134): alt=16.96, rst=34.36
Processing edge (1438857915 -> 1437944740): alt=18.35, rst=34.91
Processing edge (1438857915 -> 1438857910): alt=17.23, rst=34.83
Processing edge (1605653998 -> 1641557891): alt=17.18, rst=inf
Processing edge (6095268157 -> 1585723803): alt=17.18, rst=33.08
Processing edge (6095268157 -> 6095267898): alt=16.96, rst=33.06
Processing edge (6092948019 -> 6092948018): alt=16.88, rst=inf
Processing edge (1605653988 -> 6083214179): alt=17.78, rst=inf
Processing edge (12842655376 -> 12842655374): alt=17.53, rst=inf
Processing edge (12842655376 -> 12842655377): alt=17.60, rst=inf
Processing edge (1438796536 -> 1438796525): alt=17.88, rst=32.40
Processing edge (1438796536 -> 1448518773): alt=17.88, rst=33.06
Processing edge (1643334911 -> 1437944762): alt=19.27, rst=inf
Processing edge (1643334911 -> 1643334881): alt=17.78, rst=inf
Processing edge (1438856611 -> 1438856609): alt=18.92, rst=35.16
Processing edge (1438856611 -> 1438856617): alt=17.76, rst=34.93
Processing edge (1638203193 -> 1359203677): alt=18.62, rst=32.98
Processing edge (1638203193 -> 1638203204): alt=17.18, rst=32.45
Processing edge (610963357 -> 1644108529): alt=18.06, rst=34.65
Processing edge (610963357 -> 6080422899): alt=18.07, rst=34.45
Processing edge (1585723683 -> 1585723756): alt=18.54, rst=33.55
Processing edge (1437944756 -> 1437944755): alt=17.88, rst=37.62
Processing edge (1437944756 -> 2611212873): alt=20.34, rst=35.65
Processing edge (1563085711 -> 1553920523): alt=20.96, rst=inf
Processing edge (1563085711 -> 1563085716): alt=17.90, rst=inf
Processing edge (1613428911 -> 1613428910): alt=17.89, rst=inf
Processing edge (1613428911 -> 1613428966): alt=20.64, rst=inf
Processing edge (1437944761 -> 3842054740): alt=18.74, rst=inf
Processing edge (1437944761 -> 5268872152): alt=17.85, rst=36.65
Processing edge (1585723803 -> 1558668147): alt=21.32, rst=34.60
Processing edge (1585723803 -> 1595838026): alt=18.44, rst=inf
Processing edge (1641557891 -> 1641542636): alt=17.89, rst=inf
Processing edge (1438857910 -> 1437944738): alt=19.12, rst=35.38
Processing edge (1438857910 -> 1449601751): alt=17.34, rst=34.89
Processing edge (1438817603 -> 1438815221): alt=19.87, rst=33.61
Processing edge (1438817603 -> 6080070409): alt=18.85, rst=34.41
Processing edge (1638203091 -> 1438807623): alt=17.53, rst=32.93
Processing edge (1638203091 -> 6079675601): alt=17.72, rst=32.90
Processing edge (1449601751 -> 1438857914): alt=18.08, rst=35.18
Processing edge (1613428893 -> 1613428905): alt=18.45, rst=inf
Processing edge (1613428893 -> 1613428901): alt=21.06, rst=inf
Processing edge (1638203201 -> 1359203677): alt=18.24, rst=32.98
Processing edge (1638203201 -> 1438800113): alt=22.17, rst=32.82
Processing edge (1638203201 -> 6079675601): alt=18.03, rst=32.90
Processing edge (12596116685 -> 1613428905): alt=18.46, rst=inf
Processing edge (12596116685 -> 12596116687): alt=18.32, rst=inf
Processing edge (12842655374 -> 12842655371): alt=18.11, rst=inf
Processing edge (12842655374 -> 12842655372): alt=18.19, rst=inf
Processing edge (12842655374 -> 12842655373): alt=18.27, rst=inf
Processing edge (1438807623 -> 10211007929): alt=19.31, rst=33.50
Processing edge (1438807623 -> 1448518773): alt=18.49, rst=33.06
Processing edge (6079675601 -> 1438812936): alt=20.23, rst=33.56
Processing edge (1438856617 -> 1437944740): alt=18.05, rst=34.91
Processing edge (1438856617 -> 6082568276): alt=18.21, rst=35.33
Processing edge (1643334881 -> 1643334875): alt=19.70, rst=inf
Processing edge (1643334881 -> 3842054740): alt=18.90, rst=inf
Processing edge (1563085716 -> 1553920568): alt=21.53, rst=inf
Processing edge (1563085716 -> 5341985564): alt=18.42, rst=inf
Processing edge (5268872152 -> 6083225613): alt=18.65, rst=36.83
Processing edge (5268872152 -> 5268872153): alt=20.43, rst=inf
Processing edge (1448518773 -> 1438815218): alt=18.90, rst=33.34
Processing edge (1437944755 -> 1387990332): alt=21.10, rst=35.95
Processing edge (1437944755 -> 1437944754): alt=18.68, rst=37.54
Processing edge (1641542636 -> 1641542630): alt=18.52, rst=inf
Processing edge (1641542636 -> 7205427411): alt=18.45, rst=inf
Processing edge (1613428910 -> 1613428909): alt=18.64, rst=inf
Processing edge (1613428910 -> 1613428962): alt=21.41, rst=inf
Processing edge (1438851953 -> 1438851946): alt=18.83, rst=35.37
Processing edge (1438851953 -> 1438856609): alt=19.09, rst=35.16
Processing edge (1438851953 -> 1644108160): alt=20.88, rst=35.10
Processing edge (1575915045 -> 11767975316): alt=19.50, rst=33.54
Processing edge (1575915045 -> 6079992159): alt=19.96, rst=32.26
Processing edge (1563086907 -> 1563086562): alt=19.15, rst=inf
Processing edge (1563086907 -> 1563086911): alt=18.72, rst=inf
Processing edge (1437944740 -> 1437944738): alt=18.79, rst=35.38
Processing edge (1644108529 -> 1438815217): alt=21.33, rst=34.02
Processing edge (1644108529 -> 1644108160): alt=19.16, rst=35.10
Processing edge (1438857914 -> 1437944736): alt=20.03, rst=35.61
Processing edge (1438857914 -> 2611212877): alt=18.20, rst=35.18
Processing edge (12842655371 -> 12842655367): alt=18.98, rst=inf
Processing edge (12842655371 -> 12842655370): alt=18.92, rst=inf
Processing edge (2611212877 -> 1438857918): alt=18.87, rst=35.55
Processing edge (6082568276 -> 6082404610): alt=18.97, rst=35.66
Processing edge (6082568276 -> 6082568275): alt=18.97, rst=35.35
Processing edge (1359203677 -> 1359203676): alt=18.48, rst=32.94
Processing edge (6095268159 -> 6095268706): alt=18.88, rst=31.26
Processing edge (6095268159 -> 6095268708): alt=18.54, rst=31.62
Processing edge (6095268708 -> 6095267901): alt=18.87, rst=31.30
Processing edge (5341985564 -> 1563085743): alt=18.57, rst=inf
Processing edge (5341985564 -> 1563085761): alt=20.51, rst=35.47
Processing edge (1595838026 -> 1568738082): alt=21.61, rst=inf
Processing edge (1595838026 -> 1588257889): alt=19.16, rst=inf
Processing edge (1585723756 -> 1586187527): alt=19.79, rst=34.09
Processing edge (1613428905 -> 1613428901): alt=21.49, rst=inf
Processing edge (1613428905 -> 1613428908): alt=19.50, rst=inf
Processing edge (1359203676 -> 1438807631): alt=19.00, rst=32.93
Processing edge (1359203676 -> 6079674963): alt=20.03, rst=33.28
Processing edge (1563085743 -> 1563085728): alt=21.81, rst=inf
Processing edge (1563085743 -> 1563085751): alt=18.91, rst=inf
Processing edge (1613428909 -> 1613428908): alt=19.51, rst=inf
Processing edge (1613428909 -> 1613428955): alt=22.11, rst=inf
Processing edge (6083225613 -> 1437944753): alt=19.47, rst=37.27
Processing edge (6083225613 -> 1437944758): alt=20.67, rst=inf
Processing edge (1437944754 -> 1437944747): alt=20.93, rst=36.30
Processing edge (1437944754 -> 1437944753): alt=19.47, rst=37.27
Processing edge (1563086911 -> 1563086562): alt=19.33, rst=inf
Processing edge (3842054740 -> 1437944760): alt=20.11, rst=inf
Processing edge (1437944738 -> 1437944736): alt=19.63, rst=35.61
Processing edge (1437944738 -> 6082568275): alt=19.60, rst=35.35
Processing edge (1438851946 -> 1438851941): alt=19.85, rst=35.75
Processing edge (1438851946 -> 1438856605): alt=20.52, rst=35.84
Processing edge (6080070409 -> 6080070407): alt=19.84, rst=34.17
Processing edge (6080070409 -> 6080422898): alt=19.15, rst=34.32
Processing edge (1438857918 -> 1437944735): alt=20.80, rst=36.60
Processing edge (1438857918 -> 2611212873): alt=19.02, rst=35.65
Processing edge (6095267901 -> 1575904494): alt=20.51, rst=31.84
Processing edge (6095267901 -> 6095268706): alt=19.05, rst=31.26
Processing edge (6095268706 -> 6079992140): alt=21.57, rst=32.26
Processing edge (1438815218 -> 10211007928): alt=19.65, rst=33.57
Processing edge (1563085751 -> 1563085761): alt=20.58, rst=35.47
Processing edge (1563085751 -> 1563085766): alt=19.53, rst=inf
Processing edge (1438856609 -> 1438856604): alt=20.01, rst=35.46
Processing edge (6082568275 -> 6082404611): alt=19.74, rst=35.65
Processing edge (6082404610 -> 1438856604): alt=20.09, rst=35.46
Processing edge (6082404610 -> 6082404611): alt=19.72, rst=35.65
Processing edge (1438807631 -> 6079758501): alt=19.62, rst=32.72
Processing edge (1438807631 -> 2047617844): alt=21.15, rst=33.02
Processing edge (2611212873 -> 1438857916): alt=19.64, rst=35.83
Processing edge (1563086562 -> 1558194340): alt=20.15, rst=inf
Processing edge (1644108160 -> 1359203614): alt=20.47, rst=35.47
Processing edge (1588257889 -> 1568738074): alt=21.85, rst=inf
Processing edge (1588257889 -> 1588257887): alt=19.93, rst=inf
Processing edge (1586187527 -> 1586187518): alt=20.06, rst=34.42
Processing edge (1437944762 -> 1643334875): alt=20.28, rst=inf
Processing edge (1437944762 -> 1628708714): alt=20.72, rst=inf
Processing edge (10211007929 -> 1438812938): alt=19.85, rst=33.61
Processing edge (10211007929 -> 10211007928): alt=20.25, rst=33.57
Processing edge (1437944753 -> 1437944746): alt=21.85, rst=36.87
Processing edge (1437944753 -> 1437944751): alt=20.24, rst=37.44
Processing edge (1613428908 -> 1613428906): alt=22.58, rst=inf
Processing edge (1613428908 -> 1613428915): alt=20.42, rst=inf
Processing edge (11767975316 -> 1575915049): alt=21.82, rst=32.67
Processing edge (11767975316 -> 7723085468): alt=19.55, rst=33.54
Processing edge (1563085766 -> 1563036869): alt=20.07, rst=inf
Processing edge (1563085766 -> 1563085767): alt=21.26, rst=35.58
Processing edge (7723085468 -> 1563825603): alt=20.47, rst=33.93
Processing edge (7723085468 -> 1568748140): alt=22.98, rst=34.06
Processing edge (6079758501 -> 6079758496): alt=21.69, rst=32.28
Processing edge (6079758501 -> 6079758499): alt=20.46, rst=32.55
Processing edge (1437944736 -> 1437944735): alt=20.41, rst=36.60
Processing edge (1437944736 -> 1438851944): alt=23.00, rst=36.09
Processing edge (1438857916 -> 1387990332): alt=19.79, rst=35.95
Processing edge (1438857916 -> 1438857920): alt=21.56, rst=36.45
Processing edge (10211007928 -> 1438815221): alt=19.74, rst=33.61
Processing edge (1643334875 -> 1437944760): alt=21.05, rst=inf
Processing edge (6082404611 -> 1438856606): alt=21.12, rst=35.78
Processing edge (1438815221 -> 1438807638): alt=20.49, rst=33.84
Processing edge (1387990332 -> 1437944744): alt=20.46, rst=36.21
Processing edge (1438851941 -> 6869327632): alt=20.85, rst=36.03
Processing edge (1438851941 -> 6082329051): alt=22.87, rst=35.76
Processing edge (1438812938 -> 1438807648): alt=20.82, rst=33.96
Processing edge (1438812938 -> 1438812936): alt=20.72, rst=33.56
Processing edge (1588257887 -> 1558668152): alt=22.62, rst=inf
Processing edge (1588257887 -> 1568746735): alt=21.48, rst=inf
Processing edge (6079992159 -> 6079992157): alt=20.86, rst=32.44
Processing edge (6079992159 -> 7723790625): alt=20.23, rst=32.18
Processing edge (1438856604 -> 1438856606): alt=20.85, rst=35.78
Processing edge (6079674963 -> 6079674962): alt=20.53, rst=33.19
Processing edge (6079674963 -> 6079674978): alt=21.22, rst=33.07
Processing edge (1586187518 -> 1558668145): alt=20.58, rst=34.63
Processing edge (1563036869 -> 1563039020): alt=21.38, rst=35.58
Processing edge (1563036869 -> 6080311616): alt=21.05, rst=inf
Processing edge (1437944760 -> 5268872153): alt=20.96, rst=inf
Processing edge (1558194340 -> 1553920523): alt=20.94, rst=inf
Processing edge (1558194340 -> 1558194338): alt=21.71, rst=inf
Processing edge (1558194340 -> 1563086510): alt=20.71, rst=inf
Processing edge (7710119946 -> 1628708714): alt=23.18, rst=inf
Processing edge (7710119946 -> 9548637525): alt=21.35, rst=inf
Processing edge (1438812936 -> 1438807618): alt=21.20, rst=33.80
Processing edge (7723790625 -> 1575904494): alt=20.83, rst=31.84
Processing edge (7723790625 -> 1575915049): alt=21.66, rst=32.67
Processing edge (1437944751 -> 1437944745): alt=22.94, rst=inf
Processing edge (1437944751 -> 1437944750): alt=20.94, rst=37.74
Processing edge (1437944735 -> 1438857920): alt=21.22, rst=36.45
Processing edge (1437944735 -> 1438856618): alt=24.15, rst=36.45
Processing edge (1613428915 -> 1613428912): alt=23.51, rst=inf
Processing edge (1613428915 -> 6083216446): alt=21.31, rst=inf
Processing edge (5268872153 -> 1437944758): alt=21.38, rst=inf
Processing edge (1437944744 -> 1387990455): alt=20.66, rst=36.41
Processing edge (1437944744 -> 1437944734): alt=22.46, rst=36.63
Processing edge (1563825603 -> 1568740879): alt=22.19, rst=inf
Processing edge (1563825603 -> 6116349390): alt=24.50, rst=34.31
Processing edge (1359203614 -> 1449094482): alt=21.41, rst=35.33
Processing edge (1359203614 -> 6082329051): alt=21.26, rst=35.76
Processing edge (1438807638 -> 6080070420): alt=22.72, rst=34.24
Processing edge (1438807638 -> 6080070413): alt=21.21, rst=33.93
Processing edge (1563085761 -> 1563085767): alt=21.14, rst=35.58
Processing edge (1575904494 -> 7723790623): alt=21.59, rst=32.30
Processing edge (1438856605 -> 1438851944): alt=21.64, rst=36.09
Processing edge (1438856605 -> 1438851950): alt=21.72, rst=36.30
Processing edge (1438856605 -> 1449601718): alt=20.93, rst=35.93
Processing edge (1558668145 -> 1558668147): alt=20.79, rst=34.60
Processing edge (1558668145 -> 1558668462): alt=22.15, rst=35.43
Processing edge (1613428966 -> 1613428962): alt=21.43, rst=inf
Processing edge (1613428966 -> 6083214180): alt=21.67, rst=inf
Processing edge (1387990455 -> 1387990423): alt=22.90, rst=inf
Processing edge (1387990455 -> 1437944747): alt=21.68, rst=36.30
Processing edge (1437944758 -> 1437944750): alt=21.71, rst=37.74
Processing edge (1628708714 -> 6113712481): alt=23.50, rst=inf
Processing edge (1558668147 -> 1558667462): alt=25.24, rst=36.52
Processing edge (1558668147 -> 1558668152): alt=22.03, rst=inf
Processing edge (1438807648 -> 1438807618): alt=21.90, rst=33.80
Processing edge (1438807648 -> 1438807636): alt=21.83, rst=34.35
Processing edge (6869327632 -> 1438851938): alt=22.73, rst=36.51
Processing edge (6869327632 -> 7723333850): alt=22.30, rst=36.72
Processing edge (1438856606 -> 1438851944): alt=21.73, rst=36.09
Processing edge (1437944747 -> 1437944746): alt=21.76, rst=36.87
Processing edge (1437944750 -> 1437944749): alt=22.47, rst=inf
Processing edge (1553920523 -> 1553920568): alt=28.60, rst=inf
Processing edge (6080311616 -> 1558668462): alt=21.87, rst=35.43
Processing edge (6080311616 -> 1563039020): alt=23.35, rst=35.58
Processing edge (1613428901 -> 1600306786): alt=22.47, rst=inf
Processing edge (1613428901 -> 1613428906): alt=22.14, rst=inf
Processing edge (1563085767 -> 1563039020): alt=22.05, rst=35.58
Processing edge (1438807618 -> 1438807611): alt=22.20, rst=34.07
Processing edge (6080070413 -> 1438815217): alt=22.95, rst=34.02
Processing edge (6080070413 -> 6080070411): alt=22.13, rst=34.17
Processing edge (6079674978 -> 1359203625): alt=23.32, rst=32.53
Processing edge (6079674978 -> 6079674975): alt=22.10, rst=32.87
Processing edge (1438857920 -> 1437944734): alt=22.14, rst=36.63
Processing edge (1438857920 -> 6083145841): alt=25.40, rst=36.90
Processing edge (6082329051 -> 610954895): alt=23.89, rst=35.27
Processing edge (6083216446 -> 1613428912): alt=25.22, rst=inf
Processing edge (6083216446 -> 1613428948): alt=22.09, rst=inf
Processing edge (1438815217 -> 6080070420): alt=22.23, rst=34.24
Processing edge (9548637525 -> 1600306786): alt=26.89, rst=inf
Processing edge (9548637525 -> 9548637526): alt=21.56, rst=inf
Processing edge (1449094482 -> 1438195069): alt=21.66, rst=35.26
Processing edge (1449094482 -> 1449094477): alt=24.40, rst=34.59
Processing edge (1613428962 -> 1613428955): alt=22.18, rst=inf
Processing edge (1568746735 -> 1568746744): alt=22.77, rst=inf
Processing edge (1568746735 -> 6080099416): alt=24.19, rst=inf
Processing edge (1553920568 -> 1563085724): alt=22.25, rst=inf
Processing edge (9548637526 -> 1620699792): alt=23.22, rst=inf
Processing edge (9548637526 -> 6113711916): alt=27.46, rst=inf
Processing edge (6079992140 -> 7723790623): alt=21.74, rst=32.30
Processing edge (6079992140 -> 7723790619): alt=22.17, rst=32.33
Processing edge (7723790623 -> 7723790618): alt=22.20, rst=32.35
Processing edge (7723790623 -> 7723889462): alt=23.88, rst=31.98
Processing edge (1568738082 -> 1568738074): alt=21.80, rst=inf
Processing edge (1568738082 -> 1568740879): alt=22.05, rst=inf
Processing edge (1438851944 -> 1438856618): alt=22.48, rst=36.45
Processing edge (1575915049 -> 1575915051): alt=21.68, rst=32.66
Processing edge (1575915049 -> 1575917718): alt=23.91, rst=32.41
Processing edge (1438195069 -> 1359203736): alt=22.32, rst=35.00
Processing edge (1438195069 -> 1438195060): alt=22.69, rst=34.79
Processing edge (1438851950 -> 1438851938): alt=22.75, rst=36.51
Processing edge (1438851950 -> 6083145859): alt=22.37, rst=36.60
Processing edge (1437944746 -> 1437944745): alt=22.54, rst=inf
Processing edge (1568738074 -> 1568740860): alt=22.13, rst=inf
Processing edge (1563085728 -> 1558667455): alt=23.84, rst=inf
Processing edge (1563085728 -> 1563085724): alt=22.14, rst=inf
Processing edge (1438807636 -> 1438807611): alt=22.95, rst=34.07
Processing edge (1438807636 -> 1438807632): alt=22.66, rst=34.44
Processing edge (1558668462 -> 1558667461): alt=24.77, rst=36.52
Processing edge (1558668152 -> 1558668148): alt=26.30, rst=inf
Processing edge (1558668152 -> 1558668154): alt=23.24, rst=inf
Processing edge (1568740879 -> 1559508559): alt=27.20, rst=inf
Processing edge (1568740879 -> 1568740860): alt=22.40, rst=inf
Processing edge (1613428948 -> 1613428954): alt=22.90, rst=inf
Processing edge (1613428948 -> 1620700459): alt=24.82, rst=inf
Processing edge (6079674975 -> 13304460324): alt=22.44, rst=32.83
Processing edge (6079674975 -> 13304460334): alt=23.70, rst=32.46
Processing edge (1613428955 -> 7205528254): alt=22.95, rst=inf
Processing edge (1568740860 -> 1568746744): alt=22.72, rst=inf
Processing edge (1437944734 -> 1437944733): alt=23.75, rst=inf
Processing edge (1563085724 -> 6116347179): alt=24.01, rst=inf
Processing edge (1613428906 -> 1613428912): alt=23.12, rst=inf
Processing edge (1438800113 -> 1359203625): alt=23.79, rst=32.53
Processing edge (1438800113 -> 1438800130): alt=22.98, rst=32.76
Processing edge (7723790619 -> 7723790618): alt=22.36, rst=32.35
Processing edge (1438807611 -> 1438807632): alt=23.90, rst=34.44
Processing edge (6080070420 -> 1438807632): alt=23.23, rst=34.44
Processing edge (6080070420 -> 1438807644): alt=22.29, rst=34.24
Processing edge (7723333850 -> 7723333843): alt=22.94, rst=36.57
Processing edge (1359203736 -> 1359203617): alt=23.28, rst=34.50
Processing edge (1359203736 -> 1449094475): alt=24.82, rst=34.36
Processing edge (6083145859 -> 1736577437): alt=23.16, rst=36.92
Processing edge (6083145859 -> 1736577441): alt=23.18, rst=36.86
Processing edge (1600306786 -> 6113711056): alt=24.77, rst=inf
Processing edge (1437944749 -> 7730611275): alt=25.29, rst=inf
Processing edge (1437944749 -> 6113712481): alt=25.13, rst=inf
Processing edge (1438856618 -> 6083145841): alt=23.32, rst=36.90
Processing edge (1437944745 -> 7730611275): alt=23.60, rst=inf
Processing edge (1438195060 -> 1438195052): alt=25.33, rst=33.72
Processing edge (1438195060 -> 1438195062): alt=23.42, rst=34.64
Processing edge (1568746744 -> 1559508505): alt=25.09, rst=inf
Processing edge (1438851938 -> 7723333843): alt=23.02, rst=36.57
Processing edge (1387990423 -> 1437944733): alt=25.02, rst=inf
Processing edge (1387990423 -> 7730761441): alt=23.54, rst=inf
Processing edge (1613428954 -> 1613428951): alt=24.77, rst=inf
Processing edge (1613428954 -> 7205528254): alt=22.97, rst=inf
Processing edge (7205528254 -> 1553902257): alt=23.64, rst=inf
Processing edge (1568748140 -> 1563868298): alt=25.88, rst=33.93
Processing edge (1568748140 -> 1575917718): alt=26.68, rst=32.41
Processing edge (1438800130 -> 1438800131): alt=24.94, rst=32.39
Processing edge (1438800130 -> 7722897293): alt=23.97, rst=32.83
Processing edge (1736577437 -> 1736577435): alt=23.45, rst=36.98
Processing edge (1736577437 -> 6082329021): alt=29.00, rst=35.45
Processing edge (1736577437 -> 1736577441): alt=23.40, rst=36.86
Processing edge (1736577441 -> 1438851945): alt=24.14, rst=37.28
Processing edge (1736577441 -> 7723196768): alt=23.46, rst=36.95
Processing edge (1620699792 -> 1632544103): alt=24.33, rst=inf
Processing edge (1620699792 -> 1632544036): alt=23.39, rst=inf
Processing edge (1558668154 -> 1558668153): alt=27.38, rst=inf
Processing edge (1558668154 -> 6080099416): alt=23.49, rst=inf
Processing edge (1359203617 -> 1438831860): alt=24.44, rst=34.16
Processing edge (1359203617 -> 1438192593): alt=24.45, rst=34.04
Processing edge (1359203625 -> 1438800115): alt=24.58, rst=32.42
Processing edge (1359203625 -> 7623762523): alt=24.01, rst=32.39
Processing edge (6083145841 -> 1438851945): alt=24.33, rst=37.28
Processing edge (1632544036 -> 1632544090): alt=24.46, rst=inf
Processing edge (1632544036 -> 6092947543): alt=27.19, rst=inf
Processing edge (1438195062 -> 1438195068): alt=24.19, rst=34.35
Processing edge (1438195062 -> 1438195064): alt=25.90, rst=33.64
Processing edge (1736577435 -> 1736577198): alt=28.49, rst=35.78
Processing edge (1736577435 -> 7723196768): alt=23.72, rst=36.95
Processing edge (1736577435 -> 6083145851): alt=24.50, rst=37.80
Processing edge (7723196768 -> 5436572157): alt=28.60, rst=inf
Processing edge (7723196768 -> 6083145851): alt=24.51, rst=37.80
Processing edge (6080099416 -> 1558668156): alt=25.06, rst=inf
Processing edge (6113712481 -> 7710093032): alt=24.77, rst=inf
Processing edge (7730761441 -> 7730611275): alt=24.07, rst=inf
Processing edge (7730761441 -> 7730761440): alt=23.78, rst=inf
Processing edge (1553902257 -> 6859639443): alt=25.91, rst=inf
Processing edge (1553902257 -> 1553902401): alt=24.49, rst=inf
Processing edge (1437944733 -> 1438851945): alt=27.99, rst=37.28
Processing edge (7730761440 -> 1437946736): alt=27.56, rst=inf
Processing edge (7730761440 -> 13893811111): alt=24.52, rst=inf
Processing edge (1558667455 -> 6080311674): alt=26.21, rst=inf
Processing edge (1558667455 -> 1558667461): alt=25.14, rst=36.52
Processing edge (7723889462 -> 1575917718): alt=25.21, rst=32.41
Processing edge (7723889462 -> 4676158334): alt=24.89, rst=31.63
Processing edge (610954895 -> 1449094473): alt=24.42, rst=35.26
Processing edge (610954895 -> 7723140637): alt=25.14, rst=35.41
Processing edge (7722897293 -> 1438186425): alt=26.57, rst=32.20
Processing edge (7722897293 -> 6079221863): alt=24.65, rst=32.93
Processing edge (6116347179 -> 6095437855): alt=25.65, rst=inf
Processing edge (6116347179 -> 6116347178): alt=24.66, rst=inf
Processing edge (7623762523 -> 1438800131): alt=24.32, rst=32.39
Processing edge (7623762523 -> 7623762522): alt=25.78, rst=32.00
Processing edge (1438195068 -> 1438195054): alt=26.91, rst=33.51
Processing edge (1438195068 -> 1438195070): alt=26.51, rst=33.59
Processing edge (1438800131 -> 1438186425): alt=25.12, rst=32.20
Processing edge (1632544103 -> 1632544090): alt=24.50, rst=inf
Processing edge (1632544103 -> 1632544120): alt=24.77, rst=inf
Processing edge (1449094477 -> 1449094450): alt=25.77, rst=34.71
Processing edge (1449094477 -> 1449094473): alt=26.20, rst=35.26
Processing edge (1449094477 -> 1449094475): alt=25.21, rst=34.36
Processing edge (1449094473 -> 6082329023): alt=25.12, rst=35.45
Processing edge (1438831860 -> 1359203642): alt=25.27, rst=34.10
Processing edge (1438831860 -> 1438831867): alt=27.03, rst=33.43
Processing edge (1438192593 -> 1359203660): alt=26.57, rst=33.48
Processing edge (1438192593 -> 1438195052): alt=25.47, rst=33.72
Processing edge (1632544090 -> 1632544120): alt=25.07, rst=inf
Processing edge (6083145851 -> 1622061001): alt=26.09, rst=inf
Processing edge (6116349390 -> 610963340): alt=26.29, rst=33.84
Processing edge (6116349390 -> 706925984): alt=33.12, rst=inf
Processing edge (13893811111 -> 1437948203): alt=27.74, rst=inf
Processing edge (13893811111 -> 5436572157): alt=26.59, rst=inf
Processing edge (6079221863 -> 1438190525): alt=26.25, rst=33.24
Processing edge (6079221863 -> 1438190527): alt=25.37, rst=32.84
Processing edge (1632544120 -> 706926208): alt=29.69, rst=inf
Processing edge (1558667461 -> 706926143): alt=28.47, rst=inf
Processing edge (1558667461 -> 1558667462): alt=24.98, rst=36.52
Processing edge (6113711056 -> 6113707134): alt=25.86, rst=inf
Processing edge (6113711056 -> 7710172815): alt=25.33, rst=inf
Processing edge (1449094475 -> 1359203642): alt=25.62, rst=34.10
Processing edge (1449094475 -> 1359203663): alt=26.21, rst=34.67
Processing edge (1558667462 -> 1554855250): alt=28.67, rst=inf
Processing edge (1558667462 -> 1558668148): alt=26.37, rst=inf
Processing edge (1558668156 -> 1559508505): alt=25.36, rst=inf
Processing edge (1558668156 -> 1559505206): alt=28.97, rst=inf
Processing edge (1559508505 -> 1559508525): alt=27.23, rst=inf
Processing edge (6082329023 -> 6082329017): alt=25.44, rst=35.45
Processing edge (6082329023 -> 7723140637): alt=25.36, rst=35.41
Processing edge (1438186425 -> 1438186414): alt=27.83, rst=31.75
Processing edge (1438186425 -> 6079221865): alt=25.76, rst=32.16
Processing edge (7723140637 -> 6082329021): alt=25.19, rst=35.45
Processing edge (6082329021 -> 6082329029): alt=25.44, rst=36.29
Processing edge (1359203642 -> 1359203640): alt=27.44, rst=33.37
Processing edge (1359203642 -> 1449094451): alt=26.13, rst=34.08
Processing edge (1438195052 -> 1438192597): alt=27.12, rst=33.26
Processing edge (1438195052 -> 1438195064): alt=26.06, rst=33.64
Processing edge (7710172815 -> 1552174790): alt=29.68, rst=inf
Processing edge (7710172815 -> 7710172816): alt=25.53, rst=inf
Processing edge (1438190527 -> 1438190524): alt=25.98, rst=32.81
Processing edge (1438190527 -> 6080018294): alt=26.41, rst=33.16
Processing edge (1438190527 -> 1438190543): alt=26.71, rst=32.49
Processing edge (6082329029 -> 1736577188): alt=26.21, rst=35.78
