longitude,latitude
100.34972247224722,-0.9245799579957944
100.34964746474648,-0.9242049204920513
100.34964746474648,-0.9241299129912971
100.34964746474648,-0.9240549054905464
100.34957245724571,-0.9236798679867996
100.34957245724571,-0.9236048604860514
100.34949744974496,-0.9232298229823047
100.34949744974496,-0.9231548154815419
100.34942244224422,-0.9227797779777985
100.34934743474348,-0.9224797479747926
100.34927242724272,-0.9221047104710479
100.34919741974196,-0.921879687968789
100.34912241224124,-0.9216546654665417
100.34904740474047,-0.9215046504650501
100.34897239723972,-0.9211296129612937
100.34889738973898,-0.9209045904590493
100.34882238223824,-0.9206795679567888
100.34874737473748,-0.9204545454545463
100.34867236723673,-0.9201545154515536
100.34852235223522,-0.9198544854485425
100.34852235223522,-0.9197794779477897
100.34844734473448,-0.9194044404440412
100.34837233723374,-0.9191794179417957
100.34829732973296,-0.9190294029402892
100.34822232223222,-0.9188793879387922
100.34814731473148,-0.9185793579357923
100.34807230723072,-0.9183543354335457
100.34792229222924,-0.9181293129312933
100.34784728472847,-0.9177542754275437
100.34777227722772,-0.9176042604260405
100.34762226222622,-0.9173042304230477
100.34754725472548,-0.9169291929192988
100.34747224722472,-0.9167791779177867
100.34739723972396,-0.9166291629162937
100.34732223222322,-0.9164041404140391
100.34724722472248,-0.9161791179117931
100.34717221722173,-0.9160291029102962
100.34709720972096,-0.9158040804080412
100.34702220222023,-0.9156540654065488
100.34694719471948,-0.9155040504050469
100.34687218721872,-0.9152790279027884
100.34672217221724,-0.9149789978997982
100.34657215721572,-0.914753975397542
100.34649714971498,-0.9145289528952855
100.34642214221422,-0.9143039303930336
100.34627212721271,-0.9140789078907904
100.34619711971196,-0.9140039003900386
100.34612211221122,-0.9137038703870332
100.34604710471046,-0.9134788478847929
100.34582208220822,-0.9131788178817843
100.34574707470748,-0.9129537953795334
100.34567206720672,-0.9128037803780332
100.34544704470449,-0.9124287428742869
100.34537203720373,-0.9122037203720416
100.34522202220222,-0.9119786978697833
100.34499699969996,-0.9116036603660318
100.34492199219922,-0.911453645364542
100.34484698469846,-0.9113036303630311
100.34469696969697,-0.9110786078607835
100.34454695469547,-0.9108535853585289
100.34447194719472,-0.9107785778577819
100.34439693969397,-0.9105535553555362
100.34424692469248,-0.9103285328532884
100.34409690969098,-0.9101035103510315
100.34402190219022,-0.9100285028502912
100.34387188718873,-0.9097284728472866
100.34364686468646,-0.9093534353435294
100.34357185718572,-0.9092784278427828
100.34349684968495,-0.9092034203420352
100.3434218421842,-0.909128412841287
100.34334683468347,-0.9090534053405378
100.34319681968196,-0.9088283828382772
100.34312181218122,-0.9087533753375415
100.34304680468048,-0.9086783678367903
100.34297179717971,-0.9086033603360402
100.34282178217822,-0.9083783378337846
100.34267176717672,-0.9081533153315288
100.34259675967596,-0.9080033003300372
100.34252175217522,-0.9078532853285298
100.34237173717372,-0.9074782478247814
100.34229672967297,-0.9073282328232848
100.3422217221722,-0.9069531953195318
100.3422217221722,-0.9068781878187748
100.3422217221722,-0.90680318031804
100.3422217221722,-0.9067281728172747
100.3422217221722,-0.9066531653165308
100.3422217221722,-0.9065781578157741
100.3422217221722,-0.9065031503150386
100.3422217221722,-0.9064281428142735
100.3422217221722,-0.9063531353135293
100.3422217221722,-0.9062781278127728
100.3422217221722,-0.9062031203120375
100.34229672967297,-0.906128112811276
100.34237173717372,-0.9060531053105354
100.34244674467446,-0.9059780978097819
100.34252175217522,-0.9059030903090327
100.34259675967596,-0.9058280828082881
100.34267176717672,-0.9057530753075319
100.34289678967896,-0.9056030603060286
100.34297179717971,-0.9055280528052846
100.34349684968495,-0.9053030303030267
100.34417191719172,-0.9038778877887839
100.34417191719172,-0.9038028802880238
100.34417191719172,-0.903727872787285
100.34417191719172,-0.9036528652865338
100.34417191719172,-0.903577857785787
100.34417191719172,-0.903352835283521
100.34417191719172,-0.9032778277827743
100.34417191719172,-0.9032028202820321
100.34417191719172,-0.9031278127812772
100.34417191719172,-0.9030528052805268
100.34417191719172,-0.9029777977797806
100.34417191719172,-0.9026027602760307
100.34417191719172,-0.9025277527752772
100.34417191719172,-0.9024527452745276
100.34417191719172,-0.9023777377737826
100.34417191719172,-0.9023027302730247
100.34417191719172,-0.9022277227722715
100.34417191719172,-0.9021527152715227
100.34424692469248,-0.9017776777677796
100.34424692469248,-0.901702670267034
100.34424692469248,-0.9016276627662753
100.34424692469248,-0.9015526552655211
100.34424692469248,-0.9014776477647718
100.34424692469248,-0.9014026402640269
100.34424692469248,-0.9013276327632692
100.34424692469248,-0.9012526252625328
100.34424692469248,-0.9011776177617837
100.34417191719172,-0.9008025802580331
100.34417191719172,-0.9007275727572833
100.34417191719172,-0.900652565256521
100.34417191719172,-0.90057755775578
100.34417191719172,-0.9005025502550268
